node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,9,0,"(8, '1')",10.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/configuration', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': 'Wi‑Fi configuration', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[953,73][1080,199]'}",valid,"[953,73][1080,199]","[953,73][1080,199]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/configuration', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': 'Wi‑Fi configuration', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[953,73][1080,199]'}",TextView
12,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",valid,"[0,210][1080,1647]","[0,210][1080,1647]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",ViewGroup
13,8,0,"(7, '1')",12.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/fragmentHolder', 'class': 'android.widget.FrameLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",valid,"[0,210][1080,1647]","[0,210][1080,1647]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/fragmentHolder', 'class': 'android.widget.FrameLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",FrameLayout
14,9,0,"(8, '0')",13.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/interfaces', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",valid,"[0,210][1080,1647]","[0,210][1080,1647]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/interfaces', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",RecyclerView
15,10,0,"(9, '0')",14.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",valid,"[0,210][1080,365]","[0,210][1080,365]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",LinearLayout
16,11,0,"(10, '0')",15.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",valid,"[0,210][1080,365]","[0,210][1080,365]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",LinearLayout
17,12,0,"(11, '0')",16.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,256][105,319]'}",valid,"[42,256][105,319]","[42,256][105,319]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,256][105,319]'}",ImageView
18,12,1,"(11, '0')",16.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",valid,"[147,259][916,316]","[147,259][916,316]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",LinearLayout
19,13,0,"(12, '1')",18.0,Leaf,"{'index': '0', 'text': 'Repeater', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",valid,"[147,259][916,316]","[147,259][916,316]",0,NC,"{'index': '0', 'text': 'Repeater', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",TextView
20,12,2,"(11, '0')",16.0,Leaf,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,252][1038,323]'}",valid,"[916,252][1038,323]","[916,252][1038,323]",0,NC,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,252][1038,323]'}",Switch
21,10,1,"(9, '0')",14.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,365][1080,512]'}",valid,"[0,365][1080,512]","[0,365][1080,512]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,365][1080,512]'}",LinearLayout
22,11,0,"(10, '1')",21.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,407][105,470]'}",valid,"[42,407][105,470]","[42,407][105,470]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,407][105,470]'}",ImageView
23,11,1,"(10, '1')",21.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",valid,"[147,410][1038,467]","[147,410][1038,467]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",LinearLayout
24,12,0,"(11, '1')",23.0,Leaf,"{'index': '0', 'text': 'Manage system tethering…', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",valid,"[147,410][1038,467]","[147,410][1038,467]",0,NC,"{'index': '0', 'text': 'Manage system tethering…', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",TextView
25,10,2,"(9, '0')",14.0,Parent,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,512][1080,667]'}",valid,"[0,512][1080,667]","[0,512][1080,667]",0,NC,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,512][1080,667]'}",LinearLayout
26,11,0,"(10, '2')",25.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,558][210,621]'}",valid,"[147,558][210,621]","[147,558][210,621]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,558][210,621]'}",ImageView
27,11,1,"(10, '2')",25.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",valid,"[252,561][916,618]","[252,561][916,618]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",LinearLayout
28,12,0,"(11, '1')",27.0,Leaf,"{'index': '0', 'text': 'Wi‑Fi hotspot', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",valid,"[252,561][916,618]","[252,561][916,618]",0,NC,"{'index': '0', 'text': 'Wi‑Fi hotspot', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",TextView
29,11,2,"(10, '2')",25.0,Leaf,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,554][1038,625]'}",valid,"[916,554][1038,625]","[916,554][1038,625]",0,NC,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,554][1038,625]'}",Switch
30,10,3,"(9, '0')",14.0,Parent,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,667][1080,822]'}",valid,"[0,667][1080,822]","[0,667][1080,822]",0,NC,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,667][1080,822]'}",LinearLayout
31,11,0,"(10, '3')",30.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,713][210,776]'}",valid,"[147,713][210,776]","[147,713][210,776]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,713][210,776]'}",ImageView
32,11,1,"(10, '3')",30.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,716][916,773]'}",valid,"[252,716][916,773]","[252,716][916,773]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,716][916,773]'}",LinearLayout
