node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,9,0,"(8, '1')",10.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/configuration', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': 'Wi‑Fi configuration', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[953,73][1080,199]'}",valid,"[953,73][1080,199]","[953,73][1080,199]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/configuration', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': 'Wi‑Fi configuration', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[953,73][1080,199]'}",TextView
12,8,2,"(7, '0')",8.0,Leaf,,,,"[243,925][884,1143]",1,['CA'],"{'index': '2', 'text': ""Attempt to invoke virtual method\n'android.bluetooth.\nandroid.bluetooth. BluetoothAdapter.g\netBluetoothManager()' on a null object\nreference\nIBluetooth Manager"", 'resource-id': 'TextView-2', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[243,925][884,1143]'}",TextView
13,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",valid,"[0,210][1080,1647]","[0,210][1080,1647]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",ViewGroup
14,8,0,"(7, '1')",13.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/fragmentHolder', 'class': 'android.widget.FrameLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",valid,"[0,210][1080,1647]","[0,210][1080,1647]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/fragmentHolder', 'class': 'android.widget.FrameLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",FrameLayout
15,9,0,"(8, '0')",14.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/interfaces', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",valid,"[0,210][1080,1647]","[0,210][1080,1647]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'be.mygod.vpnhotspot:id/interfaces', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1647]'}",RecyclerView
16,10,0,"(9, '0')",15.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",valid,"[0,210][1080,365]","[0,210][1080,365]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",LinearLayout
17,11,0,"(10, '0')",16.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",valid,"[0,210][1080,365]","[0,210][1080,365]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,365]'}",LinearLayout
18,12,0,"(11, '0')",17.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,256][105,319]'}",valid,"[42,256][105,319]","[42,256][105,319]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,256][105,319]'}",ImageView
19,12,1,"(11, '0')",17.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",valid,"[147,259][916,316]","[147,259][916,316]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",LinearLayout
20,13,0,"(12, '1')",19.0,Leaf,"{'index': '0', 'text': 'Repeater', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",valid,"[147,259][916,316]","[147,259][916,316]",0,NC,"{'index': '0', 'text': 'Repeater', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,259][916,316]'}",TextView
21,12,2,"(11, '0')",17.0,Leaf,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,252][1038,323]'}",valid,"[916,252][1038,323]","[916,252][1038,323]",0,NC,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,252][1038,323]'}",Switch
22,10,1,"(9, '0')",15.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,365][1080,512]'}",valid,"[0,365][1080,512]","[0,365][1080,512]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,365][1080,512]'}",LinearLayout
23,11,0,"(10, '1')",22.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,407][105,470]'}",valid,"[42,407][105,470]","[42,407][105,470]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,407][105,470]'}",ImageView
24,11,1,"(10, '1')",22.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",valid,"[147,410][1038,467]","[147,410][1038,467]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",LinearLayout
25,12,0,"(11, '1')",24.0,Leaf,"{'index': '0', 'text': 'Manage system tethering…', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",valid,"[147,410][1038,467]","[147,410][1038,467]",0,NC,"{'index': '0', 'text': 'Manage system tethering…', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,410][1038,467]'}",TextView
26,10,2,"(9, '0')",15.0,Parent,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,512][1080,667]'}",valid,"[0,512][1080,667]","[0,512][1080,667]",0,NC,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,512][1080,667]'}",LinearLayout
27,11,0,"(10, '2')",26.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,558][210,621]'}",valid,"[147,558][210,621]","[147,558][210,621]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,558][210,621]'}",ImageView
28,11,1,"(10, '2')",26.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",valid,"[252,561][916,618]","[252,561][916,618]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",LinearLayout
29,12,0,"(11, '1')",28.0,Leaf,"{'index': '0', 'text': 'Wi‑Fi hotspot', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",valid,"[252,561][916,618]","[252,561][916,618]",0,NC,"{'index': '0', 'text': 'Wi‑Fi hotspot', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,561][916,618]'}",TextView
30,11,2,"(10, '2')",26.0,Leaf,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,554][1038,625]'}",valid,"[916,554][1038,625]","[916,554][1038,625]",0,NC,"{'index': '2', 'text': 'OFF', 'resource-id': '', 'class': 'android.widget.Switch', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[916,554][1038,625]'}",Switch
31,10,3,"(9, '0')",15.0,Parent,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,667][1080,822]'}",valid,"[0,667][1080,822]","[0,667][1080,822]",0,NC,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,667][1080,822]'}",LinearLayout
32,11,0,"(10, '3')",31.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,713][210,776]'}",valid,"[147,713][210,776]","[147,713][210,776]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'be.mygod.vpnhotspot', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[147,713][210,776]'}",ImageView
