old_bounds,new_bounds,node_attributes,new_attributes,change_types,class
"[555,73][1070,577]","[555,73][1070,577]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,577]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,577]'}",NC,FrameLayout
"[555,73][1070,577]","[555,73][1070,577]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,577]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,577]'}",NC,FrameLayout
"[555,73][1070,577]","[555,73][1070,577]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ListView', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,577]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ListView', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,577]'}",NC,ListView
"[555,73][1070,199]","[555,73][1070,199]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,199]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,73][1070,199]'}",NC,LinearLayout
"[597,107][1028,164]","[597,107][1028,164]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[597,107][1028,164]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[597,107][1028,164]'}",NC,RelativeLayout
"[597,107][1028,164]","[597,107][1028,164]","{'index': '0', 'text': 'Print', 'resource-id': 'com.emmanuelmess.simpleaccounting:id/title', 'class': 'android.widget.TextView', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[597,107][1028,164]'}","{'index': '0', 'text': 'Print', 'resource-id': 'com.emmanuelmess.simpleaccounting:id/title', 'class': 'android.widget.TextView', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[597,107][1028,164]'}",NC,TextView
"[555,199][1070,325]","[552,199][1067,325]","{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,199][1070,325]'}","{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[552,199][1067,325]'}","['HT', 'HS']",LinearLayout
"[597,233][1028,290]","[637,359][1068,416]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[597,233][1028,290]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[637,359][1068,416]'}","['HT', 'VT', 'VS', 'HS']",RelativeLayout
"[597,233][1028,290]","[637,359][1068,416]","{'index': '0', 'text': 'Donate', 'resource-id': 'com.emmanuelmess.simpleaccounting:id/title', 'class': 'android.widget.TextView', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[597,233][1028,290]'}","{'index': '0', 'text': 'edback', 'resource-id': 'com.emmanuelmess.simpleaccounting:id/title', 'class': 'android.widget.TextView', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[637,359][1068,416]'}","['TC', 'HT', 'VT', 'VS', 'HS']",TextView
"[555,325][1070,451]","[555,199][1070,325]","{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,325][1070,451]'}","{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.emmanuelmess.simpleaccounting', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[555,199][1070,325]'}","['VT', 'VS']",LinearLayout
