old_bounds,new_bounds,node_attributes,new_attributes,change_types,class
"[0,247][1080,1756]","[0,247][1080,1756]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,1756]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,1756]'}",NC,LinearLayout
"[0,247][1080,1300]","[0,247][1080,1300]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.TableLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,1300]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.TableLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,1300]'}",NC,TableLayout
"[0,247][1080,332]","[0,247][1080,332]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,332]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,332]'}",NC,TableRow
"[0,247][1080,332]","[0,247][1080,332]","{'index': '0', 'text': 'Permissions', 'resource-id': 'com.adam.aslfms:id/text_permisions_title', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,332]'}","{'index': '0', 'text': 'Permissions\n?', 'resource-id': 'com.adam.aslfms:id/text_permisions_title', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,247][1080,332]'}",['TC'],TextView
"[0,364][1080,490]","[0,364][1080,490]","{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,364][1080,490]'}","{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,364][1080,490]'}",NC,TableRow
"[229,398][633,455]","[229,398][633,455]","{'index': '0', 'text': 'Notification Listener', 'resource-id': 'com.adam.aslfms:id/text_permission_notification_listener', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,398][633,455]'}","{'index': '0', 'text': 'Notification Listener', 'resource-id': 'com.adam.aslfms:id/text_permission_notification_listener', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,398][633,455]'}",NC,TextView
"[644,364][851,490]","[644,364][851,490]","{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_notification_listener', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,364][851,490]'}","{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_notification_listener', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,364][851,490]'}",NC,Button
"[0,522][1080,648]","[0,522][1080,648]","{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,522][1080,648]'}","{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,522][1080,648]'}",NC,TableRow
"[229,556][633,613]","[229,556][633,613]","{'index': '0', 'text': 'Battery Optimizations', 'resource-id': 'com.adam.aslfms:id/text_permission_battery_optimizations', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,556][633,613]'}","{'index': '0', 'text': 'Battery Optimizations', 'resource-id': 'com.adam.aslfms:id/text_permission_battery_optimizations', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,556][633,613]'}",NC,TextView
"[644,522][851,648]","[644,522][851,648]","{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_battery_optimizations', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,522][851,648]'}","{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_battery_optimizations', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,522][851,648]'}",NC,Button
"[0,680][1080,806]","[0,680][1080,806]","{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,680][1080,806]'}","{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,680][1080,806]'}",NC,TableRow
"[229,710][633,767]","[229,710][633,767]","{'index': '0', 'text': 'External Storage', 'resource-id': 'com.adam.aslfms:id/text_permission_external_storage', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,710][633,767]'}","{'index': '0', 'text': 'External Storage', 'resource-id': 'com.adam.aslfms:id/text_permission_external_storage', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,710][633,767]'}",NC,TextView
"[644,680][851,806]","[644,680][851,806]","{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_external_storage', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,680][851,806]'}","{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_external_storage', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,680][851,806]'}",NC,Button
"[0,838][1080,964]","[0,838][1080,964]","{'index': '4', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,838][1080,964]'}","{'index': '4', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,838][1080,964]'}",NC,TableRow
"[332,838][747,964]","[332,838][747,964]","{'index': '0', 'text': 'SKIP', 'resource-id': 'com.adam.aslfms:id/button_skip', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,838][747,964]'}","{'index': '0', 'text': 'SKIP', 'resource-id': 'com.adam.aslfms:id/button_skip', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,838][747,964]'}",NC,Button
"[0,996][1080,1122]","[0,996][1080,1122]","{'index': '5', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,996][1080,1122]'}","{'index': '5', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,996][1080,1122]'}",NC,TableRow
"[332,996][747,1122]","[332,996][747,1122]","{'index': '0', 'text': 'CONTINUE', 'resource-id': 'com.adam.aslfms:id/button_continue', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,996][747,1122]'}","{'index': '0', 'text': 'CONTINUE', 'resource-id': 'com.adam.aslfms:id/button_continue', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,996][747,1122]'}",NC,Button
"[0,1154][1080,1211]","[0,1154][1080,1211]","{'index': '6', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1154][1080,1211]'}","{'index': '6', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1154][1080,1211]'}",NC,TableRow
"[332,1154][747,1211]","[332,1154][747,1211]","{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_notification_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1154][747,1211]'}","{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_notification_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1154][747,1211]'}",NC,TextView
"[0,1243][1080,1300]","[0,1243][1080,1300]","{'index': '7', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1243][1080,1300]'}","{'index': '7', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1243][1080,1300]'}",NC,TableRow
"[332,1243][747,1300]","[332,1243][747,1300]","{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_battery_optimization_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1243][747,1300]'}","{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_battery_optimization_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1243][747,1300]'}",NC,TextView
"[0,0][1080,63]","[0,0][1080,63]","{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}","{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",NC,
"[0,0][0,0]","[0,0][0,0]","{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}","{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",NC,
