old_bounds,new_bounds,node_attributes,new_attributes,change_types,class
"[0,63][1080,1647]","[0,63][1080,1647]","{'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/nav_host', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1647]'}","{'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/nav_host', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1647]'}",NC,FrameLayout
"[0,63][1080,1647]","[0,63][1080,1647]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1647]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1647]'}",NC,ViewGroup
"[933,147][996,210]","[933,147][996,210]","{'NAF': 'true', 'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_fav', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[933,147][996,210]'}","{'NAF': 'true', 'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_fav', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[933,147][996,210]'}",NC,ImageView
"[445,340][636,391]","[445,741][636,792]","{'index': '1', 'text': 'next shuttle', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_type', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[445,340][636,391]'}","{'index': '1', 'text': 'next shuttle', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_type', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[445,741][636,792]'}","['VT', 'VS']",TextView
"[459,412][621,497]","[459,792][621,877]","{'index': '2', 'text': 'NCBS', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_origin', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,412][621,497]'}","{'index': '2', 'text': 'NCBS', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_origin', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,792][621,877]'}","['VT', 'VS']",TextView
"[339,848][741,974]","[339,1207][741,1333]","{'index': '5', 'text': 'SEE FULL TIMETABLE', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_see_all', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[339,848][741,974]'}","{'index': '5', 'text': 'SEE FULL TIMETABLE', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_see_all', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[339,1207][741,1333]'}","['VT', 'VS']",Button
"[289,995][792,1089]","[289,1354][792,1448]","{'index': '6', 'text': 'Or\nselect different transport route', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_change_route', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[289,995][792,1089]'}","{'index': '6', 'text': 'Or\nselect different transport route', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_change_route', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[289,1354][792,1448]'}","['VT', 'VS']",TextView
"[183,1329][414,1455]","[273,1207][504,1333]","{'index': '8', 'text': 'GOI', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_covid_who', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[183,1329][414,1455]'}","{'index': '8', 'text': 'SEE FULI', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_covid_who', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[273,1207][504,1333]'}","['TC', 'TXC', 'HT', 'VT', 'VS', 'HS', 'CC']",Button
"[645,1329][897,1455]","[501,1207][753,1333]","{'index': '10', 'text': 'HELPLINES', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_emergency', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[645,1329][897,1455]'}","{'index': '10', 'text': 'L TIMETABLE', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_emergency', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[501,1207][753,1333]'}","['TC', 'TXC', 'HT', 'VT', 'VS', 'HS', 'CC']",Button
"[0,1647][1080,1794]","[0,1647][1080,1794]","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/bottom_navigation', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/bottom_navigation', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}",NC,FrameLayout
"[0,1647][1080,1794]","[0,1647][1080,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}",NC,ViewGroup
"[0,1647][252,1794]","[0,1647][252,1794]","{'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/homeFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Home', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[0,1647][252,1794]'}","{'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/homeFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Home', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[0,1647][252,1794]'}",NC,FrameLayout
"[55,1728][196,1794]","[55,1728][196,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1794]'}",NC,ViewGroup
,"[281,999][800,1108]",,"{'index': '7', 'text': '08:00 AM', 'resource-id': 'TextView-7', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[281,999][800,1108]'}",['CA'],TextView
"[55,1728][196,1779]","[55,1728][196,1779]","{'index': '0', 'text': 'Home', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/largeLabel', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1779]'}","{'index': '0', 'text': 'Home', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/largeLabel', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1779]'}",NC,TextView
"[94,1668][157,1731]","[94,1668][157,1731]","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[94,1668][157,1731]'}","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[94,1668][157,1731]'}",NC,ImageView
"[252,1647][459,1794]","[252,1647][459,1794]","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/timetableFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Timetable', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1647][459,1794]'}","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/timetableFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Timetable', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1647][459,1794]'}",NC,FrameLayout
"[252,1728][459,1794]","[252,1728][459,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1728][459,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1728][459,1794]'}",NC,ViewGroup
"[324,1689][387,1752]","[324,1689][387,1752]","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[324,1689][387,1752]'}","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[324,1689][387,1752]'}",NC,ImageView
"[459,1647][666,1794]","[459,1647][666,1794]","{'index': '2', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/contactsFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Contacts', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,1647][666,1794]'}","{'index': '2', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/contactsFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Contacts', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,1647][666,1794]'}",NC,FrameLayout
"[468,1728][657,1794]","[468,1728][657,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[468,1728][657,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[468,1728][657,1794]'}",NC,ViewGroup
"[531,1689][594,1752]","[531,1689][594,1752]","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[531,1689][594,1752]'}","{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[531,1689][594,1752]'}",NC,ImageView
