node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,9,1,"(8, '0')",9.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/main_preferences', 'class': 'android.widget.ScrollView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,266][1080,1794]'}",valid,"[0,266][1080,1794]","[0,266][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/main_preferences', 'class': 'android.widget.ScrollView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,266][1080,1794]'}",ScrollView
12,10,0,"(9, '1')",11.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,266][1080,1794]'}",valid,"[0,266][1080,1794]","[0,266][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,266][1080,1794]'}",LinearLayout
13,11,0,"(10, '0')",12.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,266][1080,1794]'}",valid,"[0,266][1080,1794]","[0,266][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,266][1080,1794]'}",LinearLayout
14,12,0,"(11, '0')",13.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/aria2lib_confScreen_general', 'class': 'androidx.cardview.widget.CardView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[21,266][1059,1252]'}",valid,"[21,266][1059,1252]","[21,266][1059,1252]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/aria2lib_confScreen_general', 'class': 'androidx.cardview.widget.CardView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[21,266][1059,1252]'}",CardView
15,13,0,"(12, '0')",14.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/mpc_container', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,274][1053,1244]'}",valid,"[27,274][1053,1244]","[27,274][1053,1244]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/mpc_container', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,274][1053,1244]'}",LinearLayout
16,14,0,"(13, '0')",15.0,Leaf,"{'index': '0', 'text': 'General', 'resource-id': 'com.gianlu.aria2android:id/mpc_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,306][239,357]'}",valid,"[27,306][239,357]","[27,306][239,357]",0,NC,"{'index': '0', 'text': 'General', 'resource-id': 'com.gianlu.aria2android:id/mpc_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,306][239,357]'}",TextView
17,14,1,"(13, '0')",15.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,368][1053,565]'}",valid,"[27,368][1053,565]","[27,368][1053,565]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,368][1053,565]'}",LinearLayout
18,15,0,"(14, '1')",17.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,410][1011,523]'}",valid,"[69,410][1011,523]","[69,410][1011,523]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,410][1011,523]'}",LinearLayout
19,16,0,"(15, '0')",18.0,Leaf,"{'index': '0', 'text': 'Output path', 'resource-id': 'com.gianlu.aria2android:id/mp_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,410][301,467]'}",valid,"[69,410][301,467]","[69,410][301,467]",0,NC,"{'index': '0', 'text': 'Output path', 'resource-id': 'com.gianlu.aria2android:id/mp_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,410][301,467]'}",TextView
20,16,1,"(15, '0')",18.0,Leaf,"{'index': '1', 'text': '/storage/emulated/0/Download', 'resource-id': 'com.gianlu.aria2android:id/mp_summary', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,472][592,523]'}",valid,"[69,472][592,523]","[69,472][592,523]",0,NC,"{'index': '1', 'text': '/storage/emulated/0/Download', 'resource-id': 'com.gianlu.aria2android:id/mp_summary', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,472][592,523]'}",TextView
21,14,2,"(13, '0')",15.0,Parent,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,565][1053,805]'}",valid,"[27,565][1053,805]","[27,565][1053,805]",0,NC,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,565][1053,805]'}",LinearLayout
22,15,0,"(14, '2')",21.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,607][885,763]'}",valid,"[69,607][885,763]","[69,607][885,763]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,607][885,763]'}",LinearLayout
23,16,0,"(15, '0')",22.0,Leaf,"{'index': '0', 'text': 'Save session', 'resource-id': 'com.gianlu.aria2android:id/mp_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,607][325,664]'}",valid,"[69,607][325,664]","[69,607][325,664]",0,NC,"{'index': '0', 'text': 'Save session', 'resource-id': 'com.gianlu.aria2android:id/mp_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,607][325,664]'}",TextView
24,16,1,"(15, '0')",22.0,Leaf,"{'index': '1', 'text': ""Save the downloads periodically so that you don't lose them when the service is stopped."", 'resource-id': 'com.gianlu.aria2android:id/mp_summary', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,669][885,763]'}",valid,"[69,669][885,763]","[69,669][885,763]",0,NC,"{'index': '1', 'text': ""Save the downloads periodically so that you don't lose them when the service is stopped."", 'resource-id': 'com.gianlu.aria2android:id/mp_summary', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,669][885,763]'}",TextView
25,15,1,"(14, '2')",21.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/mp_checkable', 'class': 'android.widget.CheckBox', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'true', 'checked': 'true', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[885,622][1011,748]'}",valid,"[885,622][1011,748]","[885,622][1011,748]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/mp_checkable', 'class': 'android.widget.CheckBox', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'true', 'checked': 'true', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[885,622][1011,748]'}",CheckBox
26,14,3,"(13, '0')",15.0,Parent,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,805][1053,1015]'}",valid,"[27,805][1053,1015]","[27,805][1053,1015]",0,NC,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,805][1053,1015]'}",LinearLayout
27,15,0,"(14, '3')",26.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,853][885,966]'}",valid,"[69,853][885,966]","[69,853][885,966]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,853][885,966]'}",LinearLayout
28,16,0,"(15, '0')",27.0,Leaf,"{'index': '0', 'text': 'Start service when the system boots', 'resource-id': 'com.gianlu.aria2android:id/mp_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,853][757,910]'}",valid,"[69,853][757,910]","[69,853][757,910]",0,NC,"{'index': '0', 'text': 'Start service when the system boots', 'resource-id': 'com.gianlu.aria2android:id/mp_title', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,853][757,910]'}",TextView
29,16,1,"(15, '0')",27.0,Leaf,"{'index': '1', 'text': 'The service will start when the device turns on.', 'resource-id': 'com.gianlu.aria2android:id/mp_summary', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,915][835,966]'}",valid,"[69,915][835,966]","[69,915][835,966]",0,NC,"{'index': '1', 'text': 'The service will start when the device turns on.', 'resource-id': 'com.gianlu.aria2android:id/mp_summary', 'class': 'android.widget.TextView', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[69,915][835,966]'}",TextView
30,15,1,"(14, '3')",26.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/mp_checkable', 'class': 'android.widget.CheckBox', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[885,847][1011,973]'}",valid,"[885,847][1011,973]","[885,847][1011,973]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.gianlu.aria2android:id/mp_checkable', 'class': 'android.widget.CheckBox', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[885,847][1011,973]'}",CheckBox
31,14,4,"(13, '0')",15.0,Parent,"{'index': '4', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,1015][1053,1212]'}",valid,"[27,1015][1053,1212]","[27,1225][1053,1422]",2,"['VT', 'VS']","{'index': '4', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.gianlu.aria2android', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[27,1225][1053,1422]'}",LinearLayout
