node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,8,2,"(7, '0')",8.0,Leaf,,,,"[141,1253][431,1315]",1,['CA'],"{'index': '2', 'text': 'Privacy policy', 'resource-id': 'TextView-2', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[141,1253][431,1315]'}",TextView
12,8,3,"(7, '0')",8.0,Leaf,,,,"[50,1242][119,1319]",1,['CA'],"{'index': '3', 'text': '', 'resource-id': 'ImageView-3', 'class': 'android.widget.ImageView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[50,1242][119,1319]'}",ImageView
13,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'apps.jizzu.simpletodo:id/fragment_container', 'class': 'android.widget.FrameLayout', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'apps.jizzu.simpletodo:id/fragment_container', 'class': 'android.widget.FrameLayout', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",FrameLayout
14,8,0,"(7, '1')",13.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'apps.jizzu.simpletodo:id/scroll_view', 'class': 'android.widget.ScrollView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'apps.jizzu.simpletodo:id/scroll_view', 'class': 'android.widget.ScrollView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",ScrollView
15,9,0,"(8, '0')",14.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1344]'}",valid,"[0,210][1080,1344]","[0,210][1080,1344]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1344]'}",LinearLayout
16,10,0,"(9, '0')",15.0,Leaf,"{'index': '0', 'text': 'User Interface', 'resource-id': 'apps.jizzu.simpletodo:id/buttonUI', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,336]'}",valid,"[0,210][1080,336]","[0,210][1080,336]",0,NC,"{'index': '0', 'text': 'User Interface', 'resource-id': 'apps.jizzu.simpletodo:id/buttonUI', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,336]'}",TextView
17,10,1,"(9, '0')",15.0,Leaf,"{'index': '1', 'text': 'Notifications', 'resource-id': 'apps.jizzu.simpletodo:id/buttonNotifications', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,336][1080,462]'}",valid,"[0,336][1080,462]","[0,336][1080,462]",0,NC,"{'index': '1', 'text': 'Notifications', 'resource-id': 'apps.jizzu.simpletodo:id/buttonNotifications', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,336][1080,462]'}",TextView
18,10,2,"(9, '0')",15.0,Leaf,"{'index': '2', 'text': 'Date & Time', 'resource-id': 'apps.jizzu.simpletodo:id/buttonDateAndTime', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,462][1080,588]'}",valid,"[0,462][1080,588]","[0,462][1080,588]",0,NC,"{'index': '2', 'text': 'Date & Time', 'resource-id': 'apps.jizzu.simpletodo:id/buttonDateAndTime', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,462][1080,588]'}",TextView
19,10,3,"(9, '0')",15.0,Leaf,"{'index': '3', 'text': 'Backup & Restore', 'resource-id': 'apps.jizzu.simpletodo:id/buttonBackupAndRestore', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,588][1080,714]'}",valid,"[0,588][1080,714]","[0,588][1080,714]",0,NC,"{'index': '3', 'text': 'Backup & Restore', 'resource-id': 'apps.jizzu.simpletodo:id/buttonBackupAndRestore', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,588][1080,714]'}",TextView
20,10,4,"(9, '0')",15.0,Leaf,"{'index': '4', 'text': 'Rate this app', 'resource-id': 'apps.jizzu.simpletodo:id/buttonRate', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,714][1080,840]'}",valid,"[0,714][1080,840]","[0,714][1080,840]",0,NC,"{'index': '4', 'text': 'Rate this app', 'resource-id': 'apps.jizzu.simpletodo:id/buttonRate', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,714][1080,840]'}",TextView
21,10,5,"(9, '0')",15.0,Leaf,"{'index': '5', 'text': 'Send Feedback', 'resource-id': 'apps.jizzu.simpletodo:id/buttonFeedback', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,840][1080,966]'}",valid,"[0,840][1080,966]","[0,840][1080,966]",0,NC,"{'index': '5', 'text': 'Send Feedback', 'resource-id': 'apps.jizzu.simpletodo:id/buttonFeedback', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,840][1080,966]'}",TextView
22,10,6,"(9, '0')",15.0,Leaf,"{'index': '6', 'text': 'Other apps', 'resource-id': 'apps.jizzu.simpletodo:id/buttonOtherApps', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,966][1080,1092]'}",valid,"[0,966][1080,1092]","[0,966][1080,1092]",0,NC,"{'index': '6', 'text': 'Other apps', 'resource-id': 'apps.jizzu.simpletodo:id/buttonOtherApps', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,966][1080,1092]'}",TextView
23,10,7,"(9, '0')",15.0,Leaf,"{'index': '7', 'text': 'GitHub page', 'resource-id': 'apps.jizzu.simpletodo:id/buttonGitHub', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1092][1080,1218]'}",valid,"[0,1092][1080,1218]","[0,1092][1080,1218]",0,NC,"{'index': '7', 'text': 'GitHub page', 'resource-id': 'apps.jizzu.simpletodo:id/buttonGitHub', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1092][1080,1218]'}",TextView
24,10,8,"(9, '0')",15.0,Leaf,"{'index': '8', 'text': 'Licenses', 'resource-id': 'apps.jizzu.simpletodo:id/buttonLicenses', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1218][1080,1344]'}",valid,"[0,1218][1080,1344]","[0,1344][1080,1470]",2,"['VT', 'VS']","{'index': '8', 'text': 'Licenses', 'resource-id': 'apps.jizzu.simpletodo:id/buttonLicenses', 'class': 'android.widget.TextView', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1344][1080,1470]'}",TextView
25,2,1,"(1, '0')",2.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",ignored,"[0,0][1080,63]","[0,0][1080,63]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",
26,2,2,"(1, '0')",2.0,Leaf,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",ignored,"[0,0][0,0]","[0,0][0,0]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'apps.jizzu.simpletodo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",
