node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,5,1,"(4, '0')",5.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",FrameLayout
12,6,0,"(5, '1')",11.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ScrollView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ScrollView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",ScrollView
13,7,0,"(6, '0')",12.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_list_root', 'class': 'android.view.ViewGroup', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1236]'}",valid,"[0,210][1080,1236]","[0,210][1080,1236]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_list_root', 'class': 'android.view.ViewGroup', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1236]'}",ViewGroup
14,8,0,"(7, '0')",13.0,Leaf,"{'index': '0', 'text': 'Readrops', 'resource-id': 'com.readrops.app:id/account_type_list_app_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[206,315][874,525]'}",valid,"[206,315][874,525]","[206,315][874,525]",0,NC,"{'index': '0', 'text': 'Readrops', 'resource-id': 'com.readrops.app:id/account_type_list_app_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[206,315][874,525]'}",TextView
15,8,1,"(7, '0')",13.0,Leaf,"{'index': '1', 'text': 'Choose an account', 'resource-id': 'com.readrops.app:id/account_type_list_choose', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[361,630][720,687]'}",valid,"[361,630][720,687]","[361,630][720,687]",0,NC,"{'index': '1', 'text': 'Choose an account', 'resource-id': 'com.readrops.app:id/account_type_list_choose', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[361,630][720,687]'}",TextView
16,8,2,"(7, '0')",13.0,Parent,"{'index': '2', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_recyclerview', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,708][870,1236]'}",valid,"[210,708][870,1236]","[210,708][870,1236]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_recyclerview', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,708][870,1236]'}",RecyclerView
17,9,0,"(8, '2')",16.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,708][870,881]'}",valid,"[210,708][870,881]","[210,708][870,881]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,708][870,881]'}",RelativeLayout
18,10,0,"(9, '0')",17.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_logo', 'class': 'android.widget.ImageView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[231,729][362,860]'}",valid,"[231,729][362,860]","[231,729][362,860]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_logo', 'class': 'android.widget.ImageView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[231,729][362,860]'}",ImageView
19,10,1,"(9, '0')",17.0,Leaf,"{'index': '1', 'text': 'Local account', 'resource-id': 'com.readrops.app:id/account_type_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[394,755][756,833]'}",valid,"[394,755][756,833]","[394,755][756,833]",0,NC,"{'index': '1', 'text': 'Local account', 'resource-id': 'com.readrops.app:id/account_type_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[394,755][756,833]'}",TextView
20,9,1,"(8, '2')",16.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,884][870,1057]'}",valid,"[210,884][870,1057]","[210,884][870,1057]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,884][870,1057]'}",RelativeLayout
21,10,0,"(9, '1')",20.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_logo', 'class': 'android.widget.ImageView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[231,905][362,1036]'}",valid,"[231,905][362,1036]","[231,905][362,1036]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_logo', 'class': 'android.widget.ImageView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[231,905][362,1036]'}",ImageView
22,10,1,"(9, '1')",20.0,Leaf,"{'index': '1', 'text': 'Nextcloud News', 'resource-id': 'com.readrops.app:id/account_type_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[394,931][816,1009]'}",valid,"[394,931][816,1009]","[394,931][816,1009]",0,NC,"{'index': '1', 'text': 'Nextcloud News', 'resource-id': 'com.readrops.app:id/account_type_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[394,931][816,1009]'}",TextView
23,9,2,"(8, '2')",16.0,Parent,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,1060][870,1233]'}",valid,"[210,1060][870,1233]","[210,1060][870,1233]",0,NC,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[210,1060][870,1233]'}",RelativeLayout
24,10,0,"(9, '2')",23.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_logo', 'class': 'android.widget.ImageView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[231,1081][362,1212]'}",valid,"[231,1081][362,1212]","[231,1081][362,1212]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.readrops.app:id/account_type_logo', 'class': 'android.widget.ImageView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[231,1081][362,1212]'}",ImageView
25,10,1,"(9, '2')",23.0,Leaf,"{'index': '1', 'text': 'Freshrss', 'resource-id': 'com.readrops.app:id/account_type_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[394,1107][617,1185]'}",valid,"[394,1107][617,1185]","[394,1107][617,1185]",0,NC,"{'index': '1', 'text': 'Freshrss', 'resource-id': 'com.readrops.app:id/account_type_name', 'class': 'android.widget.TextView', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[394,1107][617,1185]'}",TextView
26,2,1,"(1, '0')",2.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",ignored,"[0,0][1080,63]","[0,0][1080,63]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",
27,2,2,"(1, '0')",2.0,Leaf,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",ignored,"[0,0][0,0]","[0,0][0,0]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.readrops.app', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",
