node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
13,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/scroll_about', 'class': 'android.widget.ScrollView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'true', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/scroll_about', 'class': 'android.widget.ScrollView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'true', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",ScrollView
14,8,0,"(7, '1')",13.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",LinearLayout
15,9,0,"(8, '0')",14.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'androidx.cardview.widget.CardView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,252][1038,485]'}",valid,"[42,252][1038,485]","[42,252][1038,485]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'androidx.cardview.widget.CardView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,252][1038,485]'}",CardView
16,10,0,"(9, '0')",15.0,Leaf,"{'index': '0', 'text': ""We'd like to thank Bernd Bestel, without whose great work this app would never have been possible."", 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[84,294][996,443]'}",valid,"[84,294][996,443]","[84,294][996,443]",0,NC,"{'index': '0', 'text': ""We'd like to thank Bernd Bestel, without whose great work this app would never have been possible."", 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[84,294][996,443]'}",TextView
17,9,1,"(8, '0')",14.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,506][1080,690]'}",valid,"[0,506][1080,690]","[0,506][1080,690]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,506][1080,690]'}",LinearLayout
18,10,0,"(9, '1')",17.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/image_version', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,566][105,629]'}",valid,"[42,566][105,629]","[42,566][105,629]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/image_version', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,566][105,629]'}",ImageView
19,10,1,"(9, '1')",17.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,548][1038,648]'}",valid,"[189,548][1038,648]","[189,548][1038,648]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,548][1038,648]'}",LinearLayout
20,11,0,"(10, '1')",19.0,Leaf,"{'index': '0', 'text': 'VERSION', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,548][1038,591]'}",valid,"[189,548][1038,591]","[189,548][1038,591]",0,NC,"{'index': '0', 'text': 'VERSION', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,548][1038,591]'}",TextView
21,11,1,"(10, '1')",19.0,Leaf,"{'index': '1', 'text': '1.8.3', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,591][1038,648]'}",valid,"[189,591][1038,648]","[189,591][1038,648]",1,['TC'],"{'index': '1', 'text': '1.8.4', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,591][1038,648]'}",TextView
22,9,2,"(8, '0')",14.0,Parent,"{'index': '2', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/linear_changelog', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,690][1080,882]'}",valid,"[0,690][1080,882]","[0,690][1080,882]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/linear_changelog', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,690][1080,882]'}",LinearLayout
23,10,0,"(9, '2')",22.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/image_changelog', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,754][105,817]'}",valid,"[42,754][105,817]","[42,754][105,817]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/image_changelog', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,754][105,817]'}",ImageView
24,10,1,"(9, '2')",22.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,732][1038,840]'}",valid,"[189,732][1038,840]","[189,732][1038,840]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,732][1038,840]'}",LinearLayout
25,11,0,"(10, '1')",24.0,Leaf,"{'index': '0', 'text': 'Changelog', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,732][1038,789]'}",valid,"[189,732][1038,789]","[189,732][1038,789]",0,NC,"{'index': '0', 'text': 'Changelog', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,732][1038,789]'}",TextView
26,11,1,"(10, '1')",24.0,Leaf,"{'index': '1', 'text': ""What's new?"", 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,789][1038,840]'}",valid,"[189,789][1038,840]","[189,789][1038,840]",0,NC,"{'index': '1', 'text': ""What's new?"", 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,789][1038,840]'}",TextView
27,9,3,"(8, '0')",14.0,Parent,"{'index': '3', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/linear_developer', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,882][1080,1066]'}",valid,"[0,882][1080,1066]","[0,882][1080,1066]",0,NC,"{'index': '3', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/linear_developer', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,882][1080,1066]'}",LinearLayout
28,10,0,"(9, '3')",27.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/image_developer', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,942][105,1005]'}",valid,"[42,942][105,1005]","[42,942][105,1005]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/image_developer', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,942][105,1005]'}",ImageView
29,10,1,"(9, '3')",27.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,924][1038,1024]'}",valid,"[189,924][1038,1024]","[189,924][1038,1024]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,924][1038,1024]'}",LinearLayout
30,11,0,"(10, '1')",29.0,Leaf,"{'index': '0', 'text': 'DEVELOPERS', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,924][1038,967]'}",valid,"[189,924][1038,967]","[189,924][1038,967]",0,NC,"{'index': '0', 'text': 'DEVELOPERS', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,924][1038,967]'}",TextView
31,11,1,"(10, '1')",29.0,Leaf,"{'index': '1', 'text': 'Patrick & Dominic Zedler', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,967][1038,1024]'}",valid,"[189,967][1038,1024]","[189,967][1038,1024]",0,NC,"{'index': '1', 'text': 'Patrick & Dominic Zedler', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[189,967][1038,1024]'}",TextView
