old_bounds,new_bounds,node_attributes,new_attributes,change_types,class
"[0,0][1080,1794]","[0,0][1080,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}",NC,FrameLayout
"[0,0][1080,1794]","[0,0][1080,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}",NC,LinearLayout
"[0,63][1080,1794]","[0,63][1080,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",NC,FrameLayout
"[0,63][1080,1794]","[0,63][1080,1794]","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/action_bar_root', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/action_bar_root', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",NC,LinearLayout
"[0,63][1080,1794]","[0,63][1080,1794]","{'index': '0', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}","{'index': '0', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",NC,FrameLayout
"[0,63][1080,1794]","[0,63][1080,1794]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",NC,ViewGroup
"[0,63][1080,210]","[0,63][1080,210]","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/app_bar_about', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/app_bar_about', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}",NC,LinearLayout
"[0,63][1080,210]","[0,63][1080,210]","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/linear_about_app_bar', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/linear_about_app_bar', 'class': 'android.widget.LinearLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}",NC,LinearLayout
"[11,73][137,199]","[11,73][137,199]","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/frame_about_close', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': 'Close', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[11,73][137,199]'}","{'index': '0', 'text': '', 'resource-id': 'xyz.zedler.patrick.grocy:id/frame_about_close', 'class': 'android.widget.FrameLayout', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': 'Close', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[11,73][137,199]'}",NC,FrameLayout
"[42,104][105,167]","[42,104][105,167]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,104][105,167]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'xyz.zedler.patrick.grocy', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,104][105,167]'}",NC,ImageView
