old_bounds,new_bounds,node_attributes,new_attributes,change_types,class
"[797,1129][978,1255]","[810,1129][978,1255]","{'index': '0', 'text': 'DONE', 'resource-id': 'android:id/button1', 'class': 'android.widget.Button', 'package': 'com.github.gotify', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[797,1129][978,1255]'}","{'index': '0', 'text': 'DONE', 'resource-id': 'android:id/button1', 'class': 'android.widget.Button', 'package': 'com.github.gotify', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[810,1129][978,1255]'}",['CC'],Button
"[797,1129][978,1255]","[810,1129][978,1255]","{'index': '0', 'text': 'DONE', 'resource-id': 'android:id/button1', 'class': 'android.widget.Button', 'package': 'com.github.gotify', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[797,1129][978,1255]'}","{'index': '0', 'text': 'DONE', 'resource-id': 'android:id/button1', 'class': 'android.widget.Button', 'package': 'com.github.gotify', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[810,1129][978,1255]'}",['TXC'],Button
