old_bounds,new_bounds,node_attributes,new_attributes,change_types,class
"[28,522][1052,1335]","[28,522][1052,1335]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[28,522][1052,1335]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[28,522][1052,1335]'}",NC,FrameLayout
"[70,564][1010,1293]","[70,564][1010,1293]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}",NC,LinearLayout
"[70,564][1010,1293]","[70,564][1010,1293]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}",NC,FrameLayout
"[70,564][1010,1293]","[70,564][1010,1293]","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/action_bar_root', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/action_bar_root', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}",NC,FrameLayout
"[70,564][1010,1293]","[70,564][1010,1293]","{'index': '0', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}","{'index': '0', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}",NC,FrameLayout
"[70,564][1010,1293]","[70,564][1010,1293]","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/parentPanel', 'class': 'androidx.appcompat.widget.LinearLayoutCompat', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/parentPanel', 'class': 'androidx.appcompat.widget.LinearLayoutCompat', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1293]'}",NC,LinearLayoutCompat
"[70,564][1010,1145]","[70,564][1010,1145]","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/contentPanel', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1145]'}","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/contentPanel', 'class': 'android.widget.FrameLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1145]'}",NC,FrameLayout
"[70,564][1010,1145]","[70,564][1010,1145]","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/scrollView', 'class': 'android.widget.ScrollView', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1145]'}","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/scrollView', 'class': 'android.widget.ScrollView', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1145]'}",NC,ScrollView
"[70,564][1010,1145]","[70,564][1010,1145]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1145]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,1145]'}",NC,LinearLayout
"[70,564][1010,611]","[70,564][1010,611]","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/textSpacerNoTitle', 'class': 'android.view.View', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,611]'}","{'index': '0', 'text': '', 'resource-id': 'at.jclehner.rxdroid:id/textSpacerNoTitle', 'class': 'android.view.View', 'package': 'at.jclehner.rxdroid', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,564][1010,611]'}",NC,View
